b956d6c1-125c-42bc-98c1-c7b039b357da,c:\tmp\importdata\sensor.all.2020-09-18.csv,"2020-11-05 11:49:26.554000","2020-11-05 11:57:14.420000","2020-09-16 00:00:01.041850","2020-09-18 07:58:01.043126",118222
cec53c6c-72ef-4e7a-ad89-c32d3ea6df3d,c:\tmp\importdata\testdat01.csv,"2020-11-05 11:38:27.854000","2020-11-05 11:51:22.998000","2020-10-19 06:12:27.541123","2020-10-19 06:13:10.016452",10
e5a68e95-47b8-4a29-abdb-1e28207f46e4,c:\tmp\importdata\testdat02.csv,"2020-11-05 11:38:27.864000","2020-11-05 11:51:22.999000","2020-10-19 06:12:27.541123","2020-10-19 06:13:10.016452",10
cdf6b0d4-f37d-411d-b48c-8fd92f798c44,c:\tmp\importdata\testdat09.csv,"2020-11-05 11:38:27.875000","2020-11-05 11:51:22.999000","2020-01-19 06:12:27.541123","2020-10-19 06:12:50.107599",8
9c60296b-6097-410f-9dac-d51ab06d2e4b,c:\tmp\importdata\testdatLog.csv,"2020-11-05 11:38:27.887000","2020-11-05 11:51:22.999000","2020-09-16 00:00:01.041850","2020-09-16 00:00:43.137546",27
