last_changed,state,entity_id
"2020-09-16 14:23:41.075186","{""sensor"":""HTU21"",""time"":584579595,""temp"":23.33504,""hum"":63.17572}",sensor.arduino_sensor
"2020-09-16 14:25:41.230775","{""sensor"":""HTU21"",""time"":584699755,""temp"":23.34576,""hum"":63.07654}",sensor.arduino_sensor
"2020-09-16 14:27:41.353264","{""sensor"":""HTU21"",""time"":584819835,""temp"":23.35649,""hum"":63.19098}",sensor.arduino_sensor
"2020-09-16 14:29:41.482569","{""sensor"":""HTU21"",""time"":584939983,""temp"":23.33504,""hum"":63.25964}",sensor.arduino_sensor
"2020-09-16 14:31:41.611370","{""sensor"":""HTU21"",""time"":585060123,""temp"":23.33504,""hum"":63.2215}",sensor.arduino_sensor
"2020-09-16 14:33:41.763896","{""sensor"":""HTU21"",""time"":585180281,""temp"":23.33504,""hum"":63.19098}",sensor.arduino_sensor
"2020-09-16 14:35:41.880825","{""sensor"":""HTU21"",""time"":585300412,""temp"":23.34576,""hum"":63.15283}",sensor.arduino_sensor
"2020-09-16 14:37:41.912338","{""sensor"":""HTU21"",""time"":585420484,""temp"":23.34576,""hum"":63.03839}",sensor.arduino_sensor
"2020-09-16 14:39:42.095247","{""sensor"":""HTU21"",""time"":585540629,""temp"":23.34576,""hum"":63.03839}",sensor.arduino_sensor
"2020-09-16 14:41:42.275849","{""sensor"":""HTU21"",""time"":585660774,""temp"":23.34576,""hum"":63.02313}",sensor.arduino_sensor
"2020-09-16 14:43:42.410490","{""sensor"":""HTU21"",""time"":585780913,""temp"":23.35649,""hum"":63.06891}",sensor.arduino_sensor
"2020-09-16 14:45:42.566543","{""sensor"":""HTU21"",""time"":585901087,""temp"":23.34576,""hum"":63.05365}",sensor.arduino_sensor
"2020-09-16 14:47:42.650873","{""sensor"":""HTU21"",""time"":586021149,""temp"":23.35649,""hum"":62.98499}",sensor.arduino_sensor
"2020-09-16 14:49:42.757700","{""sensor"":""HTU21"",""time"":586141304,""temp"":23.34576,""hum"":62.94684}",sensor.arduino_sensor
"2020-09-16 14:51:42.900659","{""sensor"":""HTU21"",""time"":586261436,""temp"":23.34576,""hum"":63.03839}",sensor.arduino_sensor
"2020-09-16 14:53:43.070820","{""sensor"":""HTU21"",""time"":586381591,""temp"":23.33504,""hum"":63.08417}",sensor.arduino_sensor
"2020-09-16 14:55:43.210760","{""sensor"":""HTU21"",""time"":586501720,""temp"":23.33504,""hum"":63.0918}",sensor.arduino_sensor
"2020-09-16 14:57:43.397491","{""sensor"":""HTU21"",""time"":586621868,""temp"":23.34576,""hum"":63.03076}",sensor.arduino_sensor
"2020-09-16 14:59:43.426491","{""sensor"":""HTU21"",""time"":586741927,""temp"":23.33504,""hum"":62.92395}",sensor.arduino_sensor
"2020-09-16 15:01:43.600741","{""sensor"":""HTU21"",""time"":586862080,""temp"":23.34576,""hum"":62.98499}",sensor.arduino_sensor
"2020-09-16 15:03:43.720686","{""sensor"":""HTU21"",""time"":586982256,""temp"":23.33504,""hum"":62.99261}",sensor.arduino_sensor
"2020-09-16 15:05:43.831162","{""sensor"":""HTU21"",""time"":587102398,""temp"":23.32431,""hum"":62.98499}",sensor.arduino_sensor
"2020-09-16 15:07:44.017870","{""sensor"":""HTU21"",""time"":587222576,""temp"":23.33504,""hum"":62.90869}",sensor.arduino_sensor
"2020-09-16 15:09:44.153966","{""sensor"":""HTU21"",""time"":587342643,""temp"":23.31359,""hum"":62.78662}",sensor.arduino_sensor
"2020-09-16 15:11:44.336443","{""sensor"":""HTU21"",""time"":587462787,""temp"":23.32431,""hum"":62.63403}",sensor.arduino_sensor
"2020-09-16 15:13:44.560757","{""sensor"":""HTU21"",""time"":587582935,""temp"":23.32431,""hum"":62.46619}",sensor.arduino_sensor
"2020-09-16 15:15:44.830573","{""sensor"":""HTU21"",""time"":587703076,""temp"":23.31359,""hum"":62.40515}",sensor.arduino_sensor
"2020-09-16 15:17:44.719682","{""sensor"":""HTU21"",""time"":587823235,""temp"":23.31359,""hum"":62.32886}",sensor.arduino_sensor
"2020-09-16 15:19:44.786644","{""sensor"":""HTU21"",""time"":587943314,""temp"":23.31359,""hum"":62.24493}",sensor.arduino_sensor
"2020-09-16 15:21:44.920291","{""sensor"":""HTU21"",""time"":588063474,""temp"":23.30286,""hum"":62.2373}",sensor.arduino_sensor
"2020-09-16 15:23:45.136519","{""sensor"":""HTU21"",""time"":588183648,""temp"":23.29214,""hum"":62.16864}",sensor.arduino_sensor
"2020-09-16 15:25:45.299399","{""sensor"":""HTU21"",""time"":588303796,""temp"":23.29214,""hum"":62.07709}",sensor.arduino_sensor
"2020-09-16 15:27:45.419379","{""sensor"":""HTU21"",""time"":588423958,""temp"":23.31359,""hum"":62.03894}",sensor.arduino_sensor
"2020-09-16 15:29:45.509420","{""sensor"":""HTU21"",""time"":588544006,""temp"":23.30286,""hum"":61.97028}",sensor.arduino_sensor
"2020-09-16 15:31:45.582972","{""sensor"":""HTU21"",""time"":588664118,""temp"":23.29214,""hum"":61.90924}",sensor.arduino_sensor
"2020-09-16 15:33:45.757010","{""sensor"":""HTU21"",""time"":588784289,""temp"":23.29214,""hum"":61.86346}",sensor.arduino_sensor
"2020-09-16 15:35:45.880709","{""sensor"":""HTU21"",""time"":588904443,""temp"":23.29214,""hum"":61.85584}",sensor.arduino_sensor
"2020-09-16 15:37:46.077149","{""sensor"":""HTU21"",""time"":589024605,""temp"":23.29214,""hum"":61.77954}",sensor.arduino_sensor
"2020-09-16 15:39:46.208845","{""sensor"":""HTU21"",""time"":589144672,""temp"":23.29214,""hum"":61.75665}",sensor.arduino_sensor
"2020-09-16 15:41:46.363463","{""sensor"":""HTU21"",""time"":589264815,""temp"":23.28141,""hum"":61.71851}",sensor.arduino_sensor
"2020-09-16 15:43:46.420740","{""sensor"":""HTU21"",""time"":589384956,""temp"":23.29214,""hum"":61.71851}",sensor.arduino_sensor
"2020-09-16 15:45:46.661753","{""sensor"":""HTU21"",""time"":589505126,""temp"":23.28141,""hum"":61.63458}",sensor.arduino_sensor
"2020-09-16 15:47:46.783801","{""sensor"":""HTU21"",""time"":589625294,""temp"":23.28141,""hum"":61.62695}",sensor.arduino_sensor
"2020-09-16 15:49:46.871341","{""sensor"":""HTU21"",""time"":589745431,""temp"":23.28141,""hum"":61.54303}",sensor.arduino_sensor
"2020-09-16 15:51:47.496091","{""sensor"":""HTU21"",""time"":589865509,""temp"":23.28141,""hum"":61.48199}",sensor.arduino_sensor
"2020-09-16 15:53:47.909110","{""sensor"":""HTU21"",""time"":589985660,""temp"":23.27069,""hum"":61.45148}",sensor.arduino_sensor
"2020-09-16 15:55:47.350770","{""sensor"":""HTU21"",""time"":590105821,""temp"":23.28141,""hum"":61.42859}",sensor.arduino_sensor
"2020-09-16 15:57:47.453111","{""sensor"":""HTU21"",""time"":590225975,""temp"":23.25996,""hum"":61.42859}",sensor.arduino_sensor
"2020-09-16 15:59:47.630723","{""sensor"":""HTU21"",""time"":590346160,""temp"":23.27069,""hum"":61.45148}",sensor.arduino_sensor
"2020-09-16 16:01:48.052798","{""sensor"":""HTU21"",""time"":590466215,""temp"":23.27069,""hum"":61.43622}",sensor.arduino_sensor
"2020-09-16 16:03:47.888657","{""sensor"":""HTU21"",""time"":590586375,""temp"":23.25996,""hum"":61.45148}",sensor.arduino_sensor
"2020-09-16 16:05:48.004342","{""sensor"":""HTU21"",""time"":590706551,""temp"":23.25996,""hum"":61.43622}",sensor.arduino_sensor
"2020-09-16 16:07:48.208318","{""sensor"":""HTU21"",""time"":590826709,""temp"":23.23851,""hum"":61.43622}",sensor.arduino_sensor
"2020-09-16 16:09:48.395659","{""sensor"":""HTU21"",""time"":590946876,""temp"":23.24924,""hum"":61.45911}",sensor.arduino_sensor
"2020-09-16 16:11:48.590732","{""sensor"":""HTU21"",""time"":591066943,""temp"":23.23851,""hum"":61.46674}",sensor.arduino_sensor
"2020-09-16 16:13:48.740685","{""sensor"":""HTU21"",""time"":591187104,""temp"":23.22779,""hum"":61.49725}",sensor.arduino_sensor
"2020-09-16 16:15:48.906419","{""sensor"":""HTU21"",""time"":591307239,""temp"":23.23851,""hum"":61.52014}",sensor.arduino_sensor
"2020-09-16 16:17:48.875385","{""sensor"":""HTU21"",""time"":591427384,""temp"":23.23851,""hum"":61.52014}",sensor.arduino_sensor
"2020-09-16 16:19:49.000202","{""sensor"":""HTU21"",""time"":591547515,""temp"":23.22779,""hum"":61.5354}",sensor.arduino_sensor
"2020-09-16 16:21:49.131076","{""sensor"":""HTU21"",""time"":591667599,""temp"":23.22779,""hum"":61.55829}",sensor.arduino_sensor
"2020-09-16 16:23:49.346650","{""sensor"":""HTU21"",""time"":591787783,""temp"":23.22779,""hum"":61.57355}",sensor.arduino_sensor
"2020-09-16 16:25:49.395606","{""sensor"":""HTU21"",""time"":591907917,""temp"":23.22779,""hum"":61.61169}",sensor.arduino_sensor
"2020-09-16 16:27:49.570227","{""sensor"":""HTU21"",""time"":592028065,""temp"":23.23851,""hum"":61.62695}",sensor.arduino_sensor
"2020-09-16 16:29:49.654865","{""sensor"":""HTU21"",""time"":592148209,""temp"":23.22779,""hum"":61.62695}",sensor.arduino_sensor
"2020-09-16 16:31:49.810702","{""sensor"":""HTU21"",""time"":592268282,""temp"":23.22779,""hum"":61.61932}",sensor.arduino_sensor
"2020-09-16 16:33:49.939640","{""sensor"":""HTU21"",""time"":592388405,""temp"":23.21706,""hum"":61.61932}",sensor.arduino_sensor
"2020-09-16 16:35:50.030973","{""sensor"":""HTU21"",""time"":592508540,""temp"":23.21706,""hum"":61.59644}",sensor.arduino_sensor
"2020-09-16 16:37:50.231801","{""sensor"":""HTU21"",""time"":592628691,""temp"":23.21706,""hum"":61.58118}",sensor.arduino_sensor
"2020-09-16 16:39:50.307022","{""sensor"":""HTU21"",""time"":592748818,""temp"":23.22779,""hum"":61.55066}",sensor.arduino_sensor
"2020-09-16 16:41:50.420701","{""sensor"":""HTU21"",""time"":592868883,""temp"":23.20634,""hum"":61.54303}",sensor.arduino_sensor
"2020-09-16 16:43:50.581933","{""sensor"":""HTU21"",""time"":592989025,""temp"":23.20634,""hum"":61.48199}",sensor.arduino_sensor
"2020-09-16 16:45:50.625982","{""sensor"":""HTU21"",""time"":593109169,""temp"":23.20634,""hum"":61.48199}",sensor.arduino_sensor
"2020-09-16 16:47:51.962665","{""sensor"":""HTU21"",""time"":593229295,""temp"":23.21706,""hum"":61.48962}",sensor.arduino_sensor
"2020-09-16 16:49:50.912159","{""sensor"":""HTU21"",""time"":593349437,""temp"":23.20634,""hum"":61.42859}",sensor.arduino_sensor
"2020-09-16 16:51:51.104184","{""sensor"":""HTU21"",""time"":593469592,""temp"":23.19561,""hum"":61.35229}",sensor.arduino_sensor
"2020-09-16 16:53:51.223197","{""sensor"":""HTU21"",""time"":593589685,""temp"":23.20634,""hum"":61.36755}",sensor.arduino_sensor
"2020-09-16 16:55:51.293185","{""sensor"":""HTU21"",""time"":593709803,""temp"":23.19561,""hum"":61.26074}",sensor.arduino_sensor
"2020-09-16 16:57:51.460046","{""sensor"":""HTU21"",""time"":593829959,""temp"":23.18489,""hum"":61.20734}",sensor.arduino_sensor
"2020-09-16 16:59:51.610191","{""sensor"":""HTU21"",""time"":593950096,""temp"":23.20634,""hum"":61.20734}",sensor.arduino_sensor
"2020-09-16 17:01:51.770757","{""sensor"":""HTU21"",""time"":594070280,""temp"":23.18489,""hum"":61.17682}",sensor.arduino_sensor
"2020-09-16 17:03:51.884339","{""sensor"":""HTU21"",""time"":594190398,""temp"":23.18489,""hum"":61.1463}",sensor.arduino_sensor
"2020-09-16 17:05:52.055082","{""sensor"":""HTU21"",""time"":594310518,""temp"":23.16344,""hum"":61.12341}",sensor.arduino_sensor
"2020-09-16 17:07:52.180112","{""sensor"":""HTU21"",""time"":594430705,""temp"":23.16344,""hum"":60.85638}",sensor.arduino_sensor
"2020-09-16 17:09:52.403250","{""sensor"":""HTU21"",""time"":594550867,""temp"":23.16344,""hum"":60.94794}",sensor.arduino_sensor
"2020-09-16 17:11:52.513315","{""sensor"":""HTU21"",""time"":594671044,""temp"":23.15271,""hum"":60.84875}",sensor.arduino_sensor
"2020-09-16 17:13:52.712034","{""sensor"":""HTU21"",""time"":594791140,""temp"":23.13126,""hum"":60.85638}",sensor.arduino_sensor
"2020-09-16 17:15:53.019907","{""sensor"":""HTU21"",""time"":594911315,""temp"":23.15271,""hum"":60.73431}",sensor.arduino_sensor
"2020-09-16 17:17:53.009083","{""sensor"":""HTU21"",""time"":595031463,""temp"":23.14199,""hum"":60.78772}",sensor.arduino_sensor
"2020-09-16 17:19:53.112073","{""sensor"":""HTU21"",""time"":595151584,""temp"":23.12054,""hum"":60.76483}",sensor.arduino_sensor
"2020-09-16 17:21:53.264272","{""sensor"":""HTU21"",""time"":595271723,""temp"":23.12054,""hum"":60.85638}",sensor.arduino_sensor
"2020-09-16 17:23:53.339171","{""sensor"":""HTU21"",""time"":595391786,""temp"":23.12054,""hum"":60.74957}",sensor.arduino_sensor
"2020-09-16 17:25:53.440719","{""sensor"":""HTU21"",""time"":595511936,""temp"":23.10981,""hum"":60.54358}",sensor.arduino_sensor
"2020-09-16 17:27:53.572931","{""sensor"":""HTU21"",""time"":595632090,""temp"":23.13126,""hum"":60.6275}",sensor.arduino_sensor
"2020-09-16 17:29:53.740691","{""sensor"":""HTU21"",""time"":595752239,""temp"":23.12054,""hum"":60.58936}",sensor.arduino_sensor
"2020-09-16 17:31:53.843202","{""sensor"":""HTU21"",""time"":595872343,""temp"":23.10981,""hum"":60.55121}",sensor.arduino_sensor
"2020-09-16 17:33:53.983729","{""sensor"":""HTU21"",""time"":595992424,""temp"":23.13126,""hum"":60.54358}",sensor.arduino_sensor
"2020-09-16 17:35:54.079025","{""sensor"":""HTU21"",""time"":596112569,""temp"":23.12054,""hum"":60.56647}",sensor.arduino_sensor
"2020-09-16 17:37:54.266925","{""sensor"":""HTU21"",""time"":596232743,""temp"":23.12054,""hum"":60.56647}",sensor.arduino_sensor
"2020-09-16 17:39:54.490694","{""sensor"":""HTU21"",""time"":596352900,""temp"":23.12054,""hum"":60.64276}",sensor.arduino_sensor
"2020-09-16 17:41:54.549903","{""sensor"":""HTU21"",""time"":596473070,""temp"":23.12054,""hum"":60.66565}",sensor.arduino_sensor
"2020-09-16 17:43:54.622699","{""sensor"":""HTU21"",""time"":596593122,""temp"":23.13126,""hum"":60.68854}",sensor.arduino_sensor
"2020-09-16 17:45:54.810978","{""sensor"":""HTU21"",""time"":596713294,""temp"":23.12054,""hum"":60.73431}",sensor.arduino_sensor
"2020-09-16 17:47:54.880632","{""sensor"":""HTU21"",""time"":596833405,""temp"":23.12054,""hum"":60.77246}",sensor.arduino_sensor
"2020-09-16 17:49:55.029069","{""sensor"":""HTU21"",""time"":596953541,""temp"":23.09909,""hum"":60.82587}",sensor.arduino_sensor
"2020-09-16 17:51:55.225377","{""sensor"":""HTU21"",""time"":597073698,""temp"":23.10981,""hum"":60.86401}",sensor.arduino_sensor
"2020-09-16 17:53:55.351023","{""sensor"":""HTU21"",""time"":597193744,""temp"":23.09909,""hum"":60.8869}",sensor.arduino_sensor
"2020-09-16 17:55:55.405292","{""sensor"":""HTU21"",""time"":597313893,""temp"":23.10981,""hum"":60.99371}",sensor.arduino_sensor
"2020-09-16 17:57:55.570752","{""sensor"":""HTU21"",""time"":597434029,""temp"":23.10981,""hum"":61.00897}",sensor.arduino_sensor
"2020-09-16 17:59:55.700649","{""sensor"":""HTU21"",""time"":597554190,""temp"":23.09909,""hum"":61.10815}",sensor.arduino_sensor
"2020-09-16 18:01:55.834162","{""sensor"":""HTU21"",""time"":597674353,""temp"":23.08836,""hum"":61.0929}",sensor.arduino_sensor
"2020-09-16 18:03:55.994701","{""sensor"":""HTU21"",""time"":597794525,""temp"":23.09909,""hum"":61.19208}",sensor.arduino_sensor
"2020-09-16 18:05:56.162018","{""sensor"":""HTU21"",""time"":597914636,""temp"":23.09909,""hum"":61.26074}",sensor.arduino_sensor
"2020-09-16 18:07:56.360730","{""sensor"":""HTU21"",""time"":598034817,""temp"":23.09909,""hum"":61.26837}",sensor.arduino_sensor
"2020-09-16 18:09:56.520698","{""sensor"":""HTU21"",""time"":598154987,""temp"":23.08836,""hum"":61.37518}",sensor.arduino_sensor
"2020-09-16 18:11:56.832535","{""sensor"":""HTU21"",""time"":598275118,""temp"":23.08836,""hum"":61.35229}",sensor.arduino_sensor
"2020-09-16 18:13:56.730825","{""sensor"":""HTU21"",""time"":598395271,""temp"":23.08836,""hum"":61.38281}",sensor.arduino_sensor
"2020-09-16 18:15:56.830869","{""sensor"":""HTU21"",""time"":598515323,""temp"":23.09909,""hum"":61.50488}",sensor.arduino_sensor
"2020-09-16 18:17:56.960726","{""sensor"":""HTU21"",""time"":598635478,""temp"":23.08836,""hum"":61.52777}",sensor.arduino_sensor
"2020-09-16 18:19:57.146206","{""sensor"":""HTU21"",""time"":598755656,""temp"":23.08836,""hum"":61.48962}",sensor.arduino_sensor
"2020-09-16 18:21:57.360676","{""sensor"":""HTU21"",""time"":598875799,""temp"":23.08836,""hum"":61.47437}",sensor.arduino_sensor
"2020-09-16 18:23:57.480729","{""sensor"":""HTU21"",""time"":598995971,""temp"":23.09909,""hum"":61.55066}",sensor.arduino_sensor
"2020-09-16 18:25:57.630647","{""sensor"":""HTU21"",""time"":599116048,""temp"":23.08836,""hum"":61.61169}",sensor.arduino_sensor
"2020-09-16 18:27:57.713890","{""sensor"":""HTU21"",""time"":599236217,""temp"":23.08836,""hum"":61.63458}",sensor.arduino_sensor
"2020-09-16 18:29:57.890213","{""sensor"":""HTU21"",""time"":599356384,""temp"":23.08836,""hum"":61.59644}",sensor.arduino_sensor
"2020-09-16 18:31:58.013392","{""sensor"":""HTU21"",""time"":599476539,""temp"":23.08836,""hum"":61.69562}",sensor.arduino_sensor
"2020-09-16 18:33:58.330637","{""sensor"":""HTU21"",""time"":599596724,""temp"":23.09909,""hum"":61.64221}",sensor.arduino_sensor
"2020-09-16 18:35:58.266914","{""sensor"":""HTU21"",""time"":599716726,""temp"":23.07764,""hum"":61.72614}",sensor.arduino_sensor
"2020-09-16 18:37:58.373085","{""sensor"":""HTU21"",""time"":599836843,""temp"":23.08836,""hum"":61.67273}",sensor.arduino_sensor
"2020-09-16 18:39:58.570665","{""sensor"":""HTU21"",""time"":599957015,""temp"":23.08836,""hum"":61.84058}",sensor.arduino_sensor
"2020-09-16 18:41:58.657163","{""sensor"":""HTU21"",""time"":600077164,""temp"":23.07764,""hum"":61.81006}",sensor.arduino_sensor
"2020-09-16 18:43:58.789288","{""sensor"":""HTU21"",""time"":600197299,""temp"":23.07764,""hum"":61.78717}",sensor.arduino_sensor
"2020-09-16 18:45:59.000733","{""sensor"":""HTU21"",""time"":600317480,""temp"":23.07764,""hum"":61.77954}",sensor.arduino_sensor
"2020-09-16 18:47:59.093013","{""sensor"":""HTU21"",""time"":600437554,""temp"":23.06691,""hum"":61.89398}",sensor.arduino_sensor
"2020-09-16 18:49:59.310053","{""sensor"":""HTU21"",""time"":600557707,""temp"":23.07764,""hum"":61.81006}",sensor.arduino_sensor
"2020-09-16 18:51:59.476951","{""sensor"":""HTU21"",""time"":600677886,""temp"":23.07764,""hum"":61.99316}",sensor.arduino_sensor
"2020-09-16 18:53:59.521998","{""sensor"":""HTU21"",""time"":600798024,""temp"":23.07764,""hum"":61.86346}",sensor.arduino_sensor
"2020-09-16 18:55:59.740655","{""sensor"":""HTU21"",""time"":600918186,""temp"":23.07764,""hum"":61.94739}",sensor.arduino_sensor
"2020-09-16 18:57:59.734102","{""sensor"":""HTU21"",""time"":601038281,""temp"":23.07764,""hum"":61.93213}",sensor.arduino_sensor
"2020-09-16 18:59:59.880555","{""sensor"":""HTU21"",""time"":601158422,""temp"":23.06691,""hum"":61.83295}",sensor.arduino_sensor
"2020-09-16 19:02:00.144142","{""sensor"":""HTU21"",""time"":601278610,""temp"":23.07764,""hum"":61.85584}",sensor.arduino_sensor
"2020-09-16 19:04:00.427096","{""sensor"":""HTU21"",""time"":601398789,""temp"":23.05619,""hum"":62.02368}",sensor.arduino_sensor
"2020-09-16 19:06:00.654248","{""sensor"":""HTU21"",""time"":601518970,""temp"":23.06691,""hum"":62.03894}",sensor.arduino_sensor
"2020-09-16 19:08:00.627319","{""sensor"":""HTU21"",""time"":601639140,""temp"":23.07764,""hum"":62.06183}",sensor.arduino_sensor
"2020-09-16 19:10:00.738621","{""sensor"":""HTU21"",""time"":601759217,""temp"":23.06691,""hum"":61.46674}",sensor.arduino_sensor
"2020-09-16 19:12:00.836990","{""sensor"":""HTU21"",""time"":601879340,""temp"":23.05619,""hum"":61.48199}",sensor.arduino_sensor
"2020-09-16 19:14:00.954185","{""sensor"":""HTU21"",""time"":601999476,""temp"":23.04546,""hum"":62.04657}",sensor.arduino_sensor
"2020-09-16 19:16:01.124122","{""sensor"":""HTU21"",""time"":602119622,""temp"":23.06691,""hum"":62.00079}",sensor.arduino_sensor
"2020-09-16 19:18:01.362835","{""sensor"":""HTU21"",""time"":602239768,""temp"":23.05619,""hum"":62.1076}",sensor.arduino_sensor
"2020-09-16 19:20:01.410256","{""sensor"":""HTU21"",""time"":602359811,""temp"":23.07764,""hum"":62.09998}",sensor.arduino_sensor
"2020-09-16 19:22:01.499250","{""sensor"":""HTU21"",""time"":602479979,""temp"":23.06691,""hum"":62.2373}",sensor.arduino_sensor
"2020-09-16 19:24:01.630640","{""sensor"":""HTU21"",""time"":602600117,""temp"":23.07764,""hum"":62.04657}",sensor.arduino_sensor
"2020-09-16 19:26:01.800641","{""sensor"":""HTU21"",""time"":602720256,""temp"":23.07764,""hum"":62.16101}",sensor.arduino_sensor
"2020-09-16 19:28:01.893241","{""sensor"":""HTU21"",""time"":602840412,""temp"":23.07764,""hum"":62.13049}",sensor.arduino_sensor
"2020-09-16 19:30:02.010974","{""sensor"":""HTU21"",""time"":602960446,""temp"":23.06691,""hum"":62.13049}",sensor.arduino_sensor
"2020-09-16 19:32:02.215742","{""sensor"":""HTU21"",""time"":603080645,""temp"":23.07764,""hum"":61.76428}",sensor.arduino_sensor
"2020-09-16 19:34:02.361463","{""sensor"":""HTU21"",""time"":603200783,""temp"":23.07764,""hum"":62.06183}",sensor.arduino_sensor
"2020-09-16 19:36:02.409767","{""sensor"":""HTU21"",""time"":603320885,""temp"":23.08836,""hum"":62.22205}",sensor.arduino_sensor
"2020-09-16 19:38:02.555642","{""sensor"":""HTU21"",""time"":603441063,""temp"":23.09909,""hum"":62.13812}",sensor.arduino_sensor
"2020-09-16 19:40:02.700296","{""sensor"":""HTU21"",""time"":603561109,""temp"":23.12054,""hum"":62.32123}",sensor.arduino_sensor
"2020-09-16 19:42:02.635409","{""sensor"":""HTU21"",""time"":603681197,""temp"":23.13126,""hum"":61.80243}",sensor.arduino_sensor
"2020-09-16 19:44:02.776962","{""sensor"":""HTU21"",""time"":603801341,""temp"":23.15271,""hum"":62.26782}",sensor.arduino_sensor
"2020-09-16 19:46:02.890792","{""sensor"":""HTU21"",""time"":603921447,""temp"":23.16344,""hum"":62.19153}",sensor.arduino_sensor
"2020-09-16 19:48:03.028213","{""sensor"":""HTU21"",""time"":604041589,""temp"":23.19561,""hum"":62.09235}",sensor.arduino_sensor
"2020-09-16 19:50:03.177468","{""sensor"":""HTU21"",""time"":604161667,""temp"":23.22779,""hum"":62.06183}",sensor.arduino_sensor
"2020-09-16 19:52:03.270124","{""sensor"":""HTU21"",""time"":604281783,""temp"":23.22779,""hum"":61.91687}",sensor.arduino_sensor
"2020-09-16 19:54:03.406787","{""sensor"":""HTU21"",""time"":604401920,""temp"":23.21706,""hum"":61.93976}",sensor.arduino_sensor
"2020-09-16 19:56:03.560649","{""sensor"":""HTU21"",""time"":604522084,""temp"":23.22779,""hum"":62.03131}",sensor.arduino_sensor
"2020-09-16 19:58:04.247625","{""sensor"":""HTU21"",""time"":604642238,""temp"":23.23851,""hum"":61.98553}",sensor.arduino_sensor
"2020-09-16 20:00:03.940664","{""sensor"":""HTU21"",""time"":604762409,""temp"":23.22779,""hum"":61.88635}",sensor.arduino_sensor
"2020-09-16 20:02:04.070692","{""sensor"":""HTU21"",""time"":604882451,""temp"":23.23851,""hum"":61.23022}",sensor.arduino_sensor
"2020-09-16 20:04:04.145436","{""sensor"":""HTU21"",""time"":605002627,""temp"":23.23851,""hum"":61.36755}",sensor.arduino_sensor
"2020-09-16 20:06:04.296158","{""sensor"":""HTU21"",""time"":605122781,""temp"":23.24924,""hum"":61.80243}",sensor.arduino_sensor
"2020-09-16 20:08:04.389231","{""sensor"":""HTU21"",""time"":605242947,""temp"":23.24924,""hum"":61.65747}",sensor.arduino_sensor
"2020-09-16 20:10:04.580773","{""sensor"":""HTU21"",""time"":605363094,""temp"":23.23851,""hum"":61.6651}",sensor.arduino_sensor
"2020-09-16 20:12:04.680864","{""sensor"":""HTU21"",""time"":605483151,""temp"":23.23851,""hum"":61.44385}",sensor.arduino_sensor
"2020-09-16 20:14:04.771762","{""sensor"":""HTU21"",""time"":605603282,""temp"":23.23851,""hum"":61.83295}",sensor.arduino_sensor
"2020-09-16 20:16:04.890715","{""sensor"":""HTU21"",""time"":605723442,""temp"":23.23851,""hum"":61.81769}",sensor.arduino_sensor
"2020-09-16 20:18:05.000834","{""sensor"":""HTU21"",""time"":605843561,""temp"":23.22779,""hum"":61.52777}",sensor.arduino_sensor
"2020-09-16 20:20:05.204875","{""sensor"":""HTU21"",""time"":605963722,""temp"":23.24924,""hum"":61.87872}",sensor.arduino_sensor
"2020-09-16 20:22:05.308646","{""sensor"":""HTU21"",""time"":606083793,""temp"":23.22779,""hum"":61.65747}",sensor.arduino_sensor
"2020-09-16 20:24:05.455152","{""sensor"":""HTU21"",""time"":606203944,""temp"":23.22779,""hum"":61.86346}",sensor.arduino_sensor
"2020-09-16 20:26:05.611328","{""sensor"":""HTU21"",""time"":606324100,""temp"":23.23851,""hum"":61.81006}",sensor.arduino_sensor
"2020-09-16 20:28:05.760702","{""sensor"":""HTU21"",""time"":606444262,""temp"":23.23851,""hum"":61.44385}",sensor.arduino_sensor
"2020-09-16 20:30:05.877798","{""sensor"":""HTU21"",""time"":606564405,""temp"":23.21706,""hum"":61.74902}",sensor.arduino_sensor
"2020-09-16 20:32:05.970518","{""sensor"":""HTU21"",""time"":606684462,""temp"":23.21706,""hum"":61.62695}",sensor.arduino_sensor
"2020-09-16 20:34:06.170621","{""sensor"":""HTU21"",""time"":606804599,""temp"":23.19561,""hum"":60.45203}",sensor.arduino_sensor
"2020-09-16 20:36:06.271092","{""sensor"":""HTU21"",""time"":606924742,""temp"":23.20634,""hum"":60.71143}",sensor.arduino_sensor
"2020-09-16 20:38:06.382320","{""sensor"":""HTU21"",""time"":607044847,""temp"":23.17416,""hum"":60.51306}",sensor.arduino_sensor
"2020-09-16 20:40:06.546923","{""sensor"":""HTU21"",""time"":607164981,""temp"":23.15271,""hum"":60.29944}",sensor.arduino_sensor
"2020-09-16 20:42:06.630464","{""sensor"":""HTU21"",""time"":607285050,""temp"":23.16344,""hum"":61.03949}",sensor.arduino_sensor
"2020-09-16 20:44:06.745352","{""sensor"":""HTU21"",""time"":607405195,""temp"":23.15271,""hum"":60.66565}",sensor.arduino_sensor
"2020-09-16 20:46:06.892846","{""sensor"":""HTU21"",""time"":607525364,""temp"":23.13126,""hum"":60.74194}",sensor.arduino_sensor
"2020-09-16 20:48:07.090682","{""sensor"":""HTU21"",""time"":607645525,""temp"":23.13126,""hum"":60.185}",sensor.arduino_sensor
"2020-09-16 20:50:07.215212","{""sensor"":""HTU21"",""time"":607765676,""temp"":23.12054,""hum"":61.19208}",sensor.arduino_sensor
